last_updated_epoch,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index
1693009554,267.0,64.4,0.2,0.0,4.6,5.8,1,1
1693009555,727.7,0.4,13.2,3.4,35.8,49.9,2,3
1693009556,854.5,5.1,10.1,2.4,46.7,60.7,3,5
1693009557,507.4,8.9,5.6,1.1,16.9,21.8,2,2
1693009558,614.2,22.5,4.8,1.5,19.6,21.7,2,2
1693009559,243.7,23.6,1.1,0.2,6.2,6.9,1,1
1693009560,370.5,4.1,1.8,0.4,10.2,14.3,1,1
1693009561,243.7,39.0,1.7,0.5,6.3,10.7,1,1
1693009562,393.9,52.9,1.3,0.5,12.5,12.7,1,2
1693009563,212.0,27.2,1.5,1.2,2.1,2.9,1,1
1693009564,494.0,1.9,12.7,7.4,24.8,28.0,2,3
1693009565,200.3,40.8,1.1,0.7,1.6,2.7,1,1
1693009566,237.0,30.0,6.1,3.0,2.9,4.3,1,1
1693009567,203.6,40.1,1.5,0.9,1.6,2.2,1,1
1693009568,210.3,24.7,3.9,2.0,1.7,2.3,1,1
1693009569,188.6,25.4,1.2,0.3,0.8,1.1,1,1
1693009570,191.9,30.4,0.4,0.3,1.1,1.8,1,1
1693009571,317.1,16.5,10.7,8.9,8.6,10.9,1,1
1693009572,320.4,12.5,6.8,5.6,7.8,10.7,1,1
1693009573,333.8,12.2,8.0,5.2,9.2,11.3,1,1
1693009574,260.4,32.9,4.9,4.5,5.4,7.0,1,1
1693009575,323.8,18.4,6.9,6.4,9.0,10.6,1,1
1693009576,203.6,34.7,0.2,0.3,1.6,2.8,1,1
1693009577,454.0,49.4,3.7,1.8,32.7,34.2,2,3
1693009578,417.2,18.6,9.1,2.7,14.7,17.7,1,2
1693009579,393.9,18.2,10.7,8.9,13.9,19.4,1,2
1693009580,921.3,0.1,38.4,55.8,50.5,55.9,3,6
1693009581,427.3,37.9,5.2,2.3,19.5,25.2,2,2
1693009582,407.2,13.2,5.3,0.3,11.3,14.2,1,1
1693009583,854.5,11.1,8.6,2.0,43.5,47.9,3,5
1693009584,894.6,5.0,19.5,8.6,49.1,55.0,3,6
1693009585,921.3,0.1,38.4,55.8,50.5,55.9,3,6
1693009586,574.1,11.6,12.2,5.1,24.2,27.8,2,3
1693009587,694.3,14.8,17.1,22.7,50.7,56.2,3,6
1693009588,2536.8,0.0,75.4,324.3,215.5,224.4,5,10
1693009589,667.6,9.1,6.8,0.9,28.4,35.2,2,3
1693009590,440.6,26.5,7.5,4.4,15.6,18.0,2,2
1693009591,807.8,12.5,11.0,1.0,26.6,34.3,2,3
1693009592,807.8,12.5,11.0,1.0,26.6,34.3,2,3
1693009593,1335.1,12.7,16.6,5.4,120.2,131.8,4,10
1693009594,1295.1,41.5,13.4,5.8,117.7,128.2,4,10
1693009595,1215.0,51.5,12.0,5.1,129.0,138.6,4,10
1693009596,1108.2,25.4,10.2,2.8,115.0,125.8,4,10
1693009597,1121.5,27.2,10.5,1.5,115.3,124.2,4,10
1693009598,867.8,61.5,6.3,3.3,113.1,119.0,4,10
1693009599,1415.3,39.0,14.1,6.9,143.0,155.7,4,10
1693009600,961.3,45.8,9.5,1.7,104.1,111.1,4,10
1693009601,1228.3,34.3,13.2,7.8,144.0,156.4,4,10
1693009602,1094.8,78.0,10.2,8.2,129.8,137.8,4,10
1693009603,921.3,55.8,7.8,4.7,89.3,95.0,4,10
1693009604,1108.2,38.3,10.6,2.5,112.0,121.5,4,10
1693009605,867.8,62.2,4.7,3.0,93.7,98.4,4,10
1693009606,781.1,41.5,7.4,3.5,46.9,55.6,3,5
1693009607,1014.7,43.6,10.4,1.6,101.4,109.5,4,10
1693009608,827.8,62.2,6.0,10.0,84.6,90.2,4,10
1693009609,1068.1,44.0,9.6,2.1,125.0,131.6,4,10
1693009610,207.0,20.9,2.1,0.4,0.6,1.1,1,1
1693009611,213.6,20.9,2.2,1.0,1.1,1.7,1,1
1693009612,253.7,17.5,4.7,0.8,3.7,6.6,1,1
1693009613,217.0,13.4,2.5,0.4,1.6,2.0,1,1
1693009614,213.6,18.2,2.4,0.6,1.3,1.8,1,1
1693009615,200.3,19.1,1.7,0.2,1.4,1.9,1,1
1693009616,247.0,16.5,5.3,1.2,2.9,5.0,1,1
1693009617,247.0,16.5,4.3,1.1,1.4,2.4,1,1
1693009618,195.3,19.3,1.5,0.3,1.5,1.9,1,1
1693009619,307.1,22.0,4.8,1.0,10.0,13.5,1,1
1693009620,263.7,18.4,5.5,1.6,4.9,8.8,1,1
1693009621,196.9,19.9,1.8,0.3,1.0,1.3,1,1
1693009622,195.3,29.3,0.3,0.3,1.5,1.9,1,1
1693009623,212.0,19.1,3.1,1.3,1.7,2.5,1,1
1693009624,217.0,17.2,2.7,0.4,1.6,1.9,1,1
1693009625,213.6,18.4,1.5,0.1,1.2,1.5,1,1
1693009626,207.0,17.2,5.8,7.8,1.3,2.5,1,1
1693009627,230.3,16.1,3.5,0.4,1.0,2.1,1,1
1693009628,227.0,16.5,3.4,0.5,1.8,2.6,1,1
1693009629,200.3,16.3,2.1,0.6,2.4,2.9,1,1
1693009630,196.9,21.6,1.7,0.5,1.0,1.7,1,1
1693009631,233.7,18.6,2.0,0.5,3.9,4.2,1,1
1693009632,283.7,7.0,15.1,4.8,20.8,26.6,2,2
1693009633,390.5,33.3,5.6,4.4,32.5,38.2,2,3
1693009634,233.7,17.0,4.7,0.9,5.2,8.9,1,1
1693009635,273.7,20.4,5.6,3.1,11.2,16.4,1,1
1693009636,220.3,15.6,2.5,0.8,3.5,4.8,1,1
1693009637,307.1,7.2,11.3,12.0,12.3,12.7,1,2
1693009638,317.1,11.2,12.9,11.7,26.2,26.9,2,3
1693009639,270.4,13.2,5.9,2.7,7.5,8.9,1,1
1693009640,297.1,15.9,6.4,3.4,11.0,11.5,1,1
1693009641,287.1,14.7,4.3,1.4,5.9,7.1,1,1
1693009642,207.0,17.9,0.9,0.2,4.5,5.1,1,1
1693009643,185.3,19.3,0.7,0.2,2.4,2.8,1,1
1693009644,200.3,18.4,1.7,0.7,2.7,3.7,1,1
1693009645,233.7,18.6,2.0,0.5,3.9,4.2,1,1
1693009646,220.3,15.7,5.1,4.8,5.3,7.2,1,1
1693009647,287.1,19.0,3.3,0.5,6.9,7.2,1,1
1693009648,208.6,18.1,3.4,3.0,10.4,12.6,1,1
1693009649,183.6,30.8,0.2,0.4,4.2,4.8,1,1
1693009650,313.8,13.2,7.0,4.2,8.8,9.1,1,1
1693009651,253.7,17.2,2.1,0.3,5.1,5.8,1,1
1693009652,263.7,9.2,13.7,16.5,19.4,19.9,2,2
1693009653,367.2,9.2,4.0,3.5,9.9,11.6,1,1
1693009654,514.0,40.8,9.3,11.1,69.9,83.0,4,9
1693009655,227.0,15.0,2.6,0.7,3.9,4.3,1,1
1693009656,433.9,13.1,9.9,6.7,22.6,44.1,2,2
1693009657,203.6,18.2,1.6,0.7,11.5,20.1,1,1
1693009658,260.4,21.1,10.1,14.0,12.6,17.0,1,2
1693009659,260.4,21.1,10.1,14.0,12.6,17.0,1,2
1693009660,383.9,9.7,9.0,7.8,13.9,14.5,1,2
1693009661,454.0,49.4,3.7,1.8,32.7,34.2,2,3
1693009662,560.8,7.1,6.9,1.3,35.4,36.0,2,3
1693009663,227.0,49.4,1.4,0.5,4.8,5.1,1,1
1693009664,767.7,2.2,27.4,20.5,68.0,70.0,4,9
1693009665,701.0,6.1,23.7,12.5,47.9,50.1,3,5
1693009666,707.6,5.8,8.9,1.3,33.5,36.2,2,3
1693009667,547.4,5.0,5.7,0.8,15.4,18.9,1,2
1693009668,240.3,20.9,4.5,3.2,10.3,10.5,1,1
1693009669,634.2,31.1,4.7,2.7,38.0,40.0,2,4
1693009670,834.5,10.5,25.0,24.1,73.7,76.0,4,10
1693009671,707.6,6.0,10.9,5.1,54.9,57.3,3,7
1693009672,574.1,2.0,4.0,0.5,22.7,24.9,2,2
1693009673,707.6,6.0,10.9,5.1,54.9,57.3,3,7
1693009674,560.8,7.1,6.9,1.3,35.4,36.0,2,3
1693009675,727.7,32.2,12.9,6.8,46.7,48.3,3,5
1693009676,447.3,2.2,4.2,0.8,16.0,23.8,2,2
1693009677,580.8,7.7,9.3,3.6,37.6,38.7,2,4
1693009678,701.0,25.0,6.5,2.4,48.6,50.6,3,6
1693009679,540.7,16.6,9.2,7.0,34.5,35.2,2,3
1693009680,257.0,28.3,3.3,0.7,5.3,6.4,1,1
1693009681,433.9,9.6,4.4,0.5,12.9,13.7,1,2
1693009682,270.4,55.8,4.0,1.0,14.5,33.5,1,2
1693009683,230.3,63.7,1.0,2.5,18.8,66.5,2,2
1693009684,250.3,60.1,2.7,1.0,10.9,25.4,1,1
1693009685,727.7,79.4,4.5,3.5,64.8,69.7,3,8
1693009686,205.3,57.2,1.6,0.4,7.5,24.6,1,1
1693009687,201.9,40.4,0.6,0.2,10.3,31.8,1,1
1693009688,867.8,77.3,4.2,2.0,83.0,87.1,4,10
1693009689,250.3,50.8,3.6,2.2,11.7,24.8,1,1
1693009690,240.3,62.2,2.4,1.1,18.7,52.6,2,2
1693009691,210.3,70.8,1.2,1.9,13.9,47.5,1,2
1693009692,267.0,32.5,2.7,0.3,7.9,12.4,1,1
1693009693,223.6,42.9,2.7,0.4,5.8,9.0,1,1
1693009694,240.3,44.4,3.9,2.0,8.3,15.2,1,1
1693009695,280.4,34.7,4.1,0.4,7.8,13.2,1,1
1693009696,307.1,50.8,8.1,5.7,15.1,29.7,1,2
1693009697,300.4,39.3,3.7,0.9,10.0,14.5,1,1
1693009698,257.0,44.0,3.5,3.1,16.6,25.9,2,2
1693009699,186.9,52.9,1.2,0.3,4.5,9.9,1,1
1693009700,217.0,49.4,2.5,1.3,6.5,11.8,1,1
1693009701,1348.5,2.0,21.4,2.7,65.2,79.2,3,9
1693009702,333.8,30.0,6.3,4.1,22.5,35.6,2,2
1693009703,313.8,19.7,6.3,0.6,11.5,16.4,1,1
1693009704,260.4,58.7,3.3,0.9,11.9,27.2,1,1
1693009705,233.7,47.2,2.2,0.5,6.9,15.8,1,1
1693009706,600.8,8.5,7.2,0.5,36.3,44.5,2,4
1693009707,233.7,47.2,2.2,0.5,6.9,15.8,1,1
1693009708,247.0,20.9,5.5,2.9,2.5,4.3,1,1
1693009709,534.1,4.5,14.9,1.6,15.7,23.4,2,2
1693009710,250.3,22.7,5.0,4.3,2.4,3.9,1,1
1693009711,333.8,10.6,6.5,0.9,5.6,8.5,1,1
1693009712,280.4,26.5,8.7,6.8,5.4,7.5,1,1
1693009713,223.6,33.3,2.2,0.5,1.2,1.9,1,1
1693009714,433.9,23.6,9.5,1.9,14.2,20.1,1,2
1693009715,237.0,22.9,3.9,1.6,2.1,3.8,1,1
1693009716,317.1,14.0,7.0,4.2,6.7,8.5,1,1
1693009717,727.7,0.0,13.0,2.4,32.6,47.2,2,3
1693009718,287.1,14.8,6.3,2.0,4.4,6.9,1,1
1693009719,237.0,22.9,3.9,1.6,2.1,3.8,1,1
1693009720,454.0,0.6,12.9,1.8,13.7,24.7,1,2
1693009721,217.0,26.1,2.1,0.8,1.3,2.1,1,1
1693009722,247.0,17.4,5.1,2.0,2.4,3.6,1,1
1693009723,407.2,4.4,12.5,3.3,11.1,16.8,1,1
1693009724,1335.1,0.0,12.2,4.0,105.5,115.2,4,10
1693009725,1575.5,0.0,11.8,2.5,107.7,115.9,4,10
1693009726,1428.6,0.0,19.2,5.1,132.1,142.8,4,10
1693009727,393.9,52.9,1.3,0.5,12.5,12.7,1,2
1693009728,1068.1,0.1,10.7,3.7,58.7,65.7,3,7
1693009729,1428.6,0.0,17.5,5.8,98.4,113.8,4,10
1693009730,1068.1,5.7,10.6,2.0,60.7,65.4,3,8
1693009731,1455.3,0.1,16.6,6.3,83.3,97.2,4,10
1693009732,1174.9,0.8,12.9,4.1,84.2,96.7,4,10
1693009733,1215.0,0.0,21.3,5.7,108.2,119.9,4,10
1693009734,1375.2,0.0,19.9,3.9,130.7,138.1,4,10
1693009735,2189.6,0.0,45.9,25.3,134.5,175.0,4,10
1693009736,948.0,2.1,10.6,1.4,41.2,44.3,3,4
1693009737,854.5,0.3,8.1,2.1,35.0,40.0,2,3
1693009738,1001.4,3.8,12.3,5.3,39.6,43.6,2,4
1693009739,1054.8,5.3,12.5,1.8,42.9,52.7,3,5
1693009740,1201.6,3.8,11.7,1.9,75.0,86.4,4,10
1693009741,1134.9,10.4,11.3,1.4,64.9,70.5,3,8
1693009742,534.1,20.7,12.9,12.0,24.1,26.6,2,3
1693009743,907.9,0.6,9.3,1.2,40.0,43.4,2,4
1693009744,1388.6,0.6,19.5,2.4,79.7,86.7,4,10
1693009745,1134.9,10.4,11.3,1.4,64.9,70.5,3,8
1693009746,647.5,0.7,5.9,0.9,24.5,28.6,2,3
1693009747,1548.8,0.0,15.6,1.5,71.5,78.2,4,10
1693009748,1415.3,0.1,14.9,3.4,66.1,76.3,4,9
1693009749,961.3,36.5,7.5,4.9,65.3,68.9,3,9
1693009750,1094.8,17.4,11.8,3.5,68.9,77.6,4,9
1693009751,1361.9,4.6,56.9,22.7,154.5,169.2,5,10
1693009752,1028.1,7.2,11.8,3.0,61.0,69.3,3,8
1693009753,1094.8,18.8,11.7,4.1,77.8,87.0,4,10
1693009754,1121.5,14.5,9.4,2.2,80.0,89.4,4,10
1693009755,921.3,17.9,14.6,7.3,82.8,90.8,4,10
1693009756,667.6,0.0,21.6,18.6,76.8,78.7,4,10
1693009757,1201.6,32.2,19.0,13.8,106.6,114.0,4,10
1693009758,894.6,42.6,5.0,1.1,33.3,35.8,2,3
1693009759,370.5,0.6,24.0,13.2,33.5,41.5,2,3
1693009760,1001.4,19.3,6.4,1.0,50.9,54.2,3,6
1693009761,1028.1,20.0,17.8,6.4,81.5,89.4,4,10
1693009762,1001.4,0.7,9.9,1.6,54.7,67.1,3,7
1693009763,1001.4,32.9,11.7,6.5,96.8,103.3,4,10
1693009764,1054.8,1.8,11.7,2.7,63.8,72.7,3,8
1693009765,827.8,58.7,2.4,1.2,38.5,39.7,2,4
1693009766,1201.6,32.2,19.0,13.8,106.6,114.0,4,10
1693009767,1094.8,10.2,13.7,4.7,61.2,73.1,3,8
1693009768,1215.0,26.1,13.7,6.9,96.0,103.7,4,10
1693009769,1308.4,0.8,15.6,2.7,100.1,112.8,4,10
1693009770,1001.4,21.5,14.1,6.9,85.6,94.7,4,10
1693009771,1054.8,20.2,6.6,1.9,62.7,69.0,3,8
1693009772,948.0,2.1,10.6,1.4,41.2,44.3,3,4
1693009773,1335.1,0.0,28.5,16.5,94.3,113.9,4,10
1693009774,1308.4,0.1,15.3,2.9,116.8,127.4,4,10
1693009775,547.4,43.6,6.5,4.8,43.2,49.0,3,5
1693009776,1174.9,1.5,14.7,3.8,79.0,93.5,4,10
1693009777,1121.5,10.0,8.6,1.7,60.2,64.2,3,8
1693009778,1575.5,0.4,19.5,9.1,84.2,98.1,4,10
1693009779,614.2,2.0,15.3,2.2,23.8,31.3,2,2
1693009780,534.1,1.6,13.4,0.6,15.5,24.1,2,2
1693009781,363.8,14.1,11.3,2.8,4.1,6.2,1,1
1693009782,494.0,11.8,17.5,12.4,13.9,17.4,1,2
1693009783,357.2,32.5,6.9,2.2,9.5,14.7,1,1
1693009784,494.0,8.4,11.0,1.6,13.4,20.2,1,2
1693009785,273.7,31.1,5.3,4.3,5.9,7.1,1,1
1693009786,1215.0,9.3,20.6,9.7,85.5,90.7,4,10
1693009787,1028.1,20.0,17.8,6.4,81.5,89.4,4,10
1693009788,821.1,12.5,5.1,1.3,26.0,27.5,2,3
1693009789,1081.5,30.0,5.6,2.7,84.2,87.3,4,10
1693009790,814.4,6.8,10.3,5.2,43.4,45.2,3,5
1693009791,907.9,23.6,11.7,6.3,69.2,76.2,4,9
1693009792,263.7,16.3,6.2,2.0,3.2,4.7,1,1
1693009793,313.8,14.7,7.7,3.3,6.2,8.5,1,1
1693009794,330.5,8.5,6.9,3.9,7.6,9.0,1,1
1693009795,333.8,38.6,4.2,0.6,11.5,15.9,1,1
1693009796,754.4,11.4,9.3,1.2,37.2,44.6,2,4
1693009797,417.2,12.9,8.0,0.9,19.3,29.9,2,2
1693009798,1028.1,0.0,9.4,1.6,47.9,59.7,3,5
1693009799,340.5,22.9,7.8,0.8,16.6,30.3,2,2
1693009800,333.8,39.3,3.5,3.2,33.4,40.6,2,3
1693009801,400.5,13.4,3.9,0.5,22.5,25.9,2,2
1693009802,327.1,17.0,8.5,3.0,8.7,12.5,1,1
1693009803,247.0,19.5,3.8,1.8,4.4,4.5,1,1
1693009804,247.0,25.0,1.9,0.3,2.0,2.2,1,1
1693009805,287.1,19.3,3.2,0.6,4.6,4.9,1,1
1693009806,270.4,29.0,2.4,0.6,4.5,5.0,1,1
1693009807,303.8,29.0,6.9,4.8,7.9,11.7,1,1
1693009808,263.7,22.2,5.9,4.4,11.8,12.1,1,1
1693009809,253.7,16.6,2.8,0.5,3.1,3.4,1,1
1693009810,260.4,21.3,2.5,0.4,2.6,2.8,1,1
1693009811,243.7,20.9,3.8,4.6,2.3,2.9,1,1
1693009812,270.4,29.0,2.4,0.6,4.5,5.0,1,1
1693009813,467.3,8.5,10.2,2.4,15.0,20.4,1,2
1693009814,270.4,31.1,2.4,0.5,4.1,5.1,1,1
1693009815,417.2,22.2,11.0,6.2,14.0,20.7,1,2
1693009816,307.1,18.1,7.1,2.0,5.7,8.8,1,1
1693009817,323.8,22.9,8.4,4.5,8.0,11.3,1,1
1693009818,283.7,11.4,12.3,8.7,4.4,6.8,1,1
1693009819,212.0,0.3,0.6,0.1,1.9,2.8,1,1
1693009820,514.0,33.6,3.8,3.6,24.5,25.3,2,3
1693009821,934.6,8.7,13.5,2.0,49.5,55.2,3,6
1693009822,554.1,31.5,7.8,4.0,29.5,33.7,2,3
1693009823,1241.7,6.3,19.9,5.4,64.9,75.8,3,8
1693009824,560.8,36.8,7.4,1.8,27.8,34.0,2,3
1693009825,257.0,27.2,2.4,0.3,5.3,6.2,1,1
1693009826,454.0,0.2,5.9,1.3,14.4,16.6,1,2
1693009827,534.1,22.5,6.6,5.2,20.5,23.4,2,2
1693009828,1134.9,5.4,31.9,26.9,46.6,58.6,3,5
1693009829,514.0,14.3,12.7,8.4,41.0,43.8,3,4
1693009830,921.3,0.1,38.4,55.8,50.5,55.9,3,6
1693009831,921.3,0.1,38.4,55.8,50.5,55.9,3,6
1693009832,1735.7,0.0,42.2,41.0,100.6,130.5,4,10
1693009833,1014.7,4.8,27.4,12.5,81.5,84.4,4,10
1693009834,574.1,11.6,12.2,5.1,24.2,27.8,2,3
1693009835,253.7,17.5,4.7,0.8,3.7,6.6,1,1
1693009836,1335.1,0.0,28.5,16.5,94.3,113.9,4,10
1693009837,270.4,0.2,3.3,0.3,11.2,11.9,1,1
1693009838,413.9,14.3,13.0,3.0,5.7,8.3,1,1
1693009839,213.6,24.0,2.4,0.7,2.9,3.6,1,1
1693009840,210.3,13.4,4.2,3.3,12.1,14.9,1,2
1693009841,667.6,29.0,2.0,0.3,9.8,10.0,1,1
1693009842,654.2,36.1,1.9,0.2,3.9,4.1,1,1
1693009843,627.5,32.5,2.7,0.3,8.9,9.0,1,1
1693009844,280.4,28.6,3.7,0.9,8.9,9.1,1,1
1693009845,413.9,26.1,5.1,2.6,11.6,11.9,1,1
1693009846,393.9,27.2,5.9,4.0,12.5,12.8,1,2
1693009847,580.8,26.5,3.8,5.0,7.0,7.3,1,1
1693009848,821.1,40.4,2.5,2.6,36.4,36.6,2,4
1693009849,580.8,27.9,4.6,3.4,13.7,14.1,1,2
1693009850,243.7,36.8,2.1,0.4,3.5,3.9,1,1
1693009851,614.2,39.7,5.0,3.6,41.8,42.8,3,4
1693009852,627.5,13.4,14.1,10.1,20.1,20.4,2,2
1693009853,600.8,13.6,2.6,0.3,6.8,7.1,1,1
1693009854,223.6,12.2,6.3,3.9,14.1,15.9,1,2
1693009855,701.0,41.5,5.7,4.8,46.9,47.6,3,5
1693009856,580.8,30.4,4.0,2.4,12.6,13.0,1,2
1693009857,253.7,36.1,2.1,0.7,5.4,5.9,1,1
1693009858,233.7,42.2,1.8,0.3,3.3,3.7,1,1
1693009859,303.8,23.3,4.8,2.2,10.1,10.5,1,1
1693009860,707.6,32.9,2.5,0.7,18.8,19.0,2,2
1693009861,313.8,21.3,6.9,0.8,10.5,14.1,1,1
1693009862,827.8,29.0,6.6,5.4,29.3,29.7,2,3
1693009863,534.1,23.6,1.5,0.1,12.5,13.2,1,2
1693009864,253.7,34.3,2.6,0.8,3.5,3.8,1,1
1693009865,240.3,29.3,2.2,0.7,6.2,7.0,1,1
1693009866,223.6,12.2,6.3,3.9,14.1,15.9,1,2
1693009867,574.1,30.8,2.7,0.2,24.4,25.6,2,3
1693009868,807.8,0.9,9.0,0.8,26.7,29.8,2,3
1693009869,867.8,24.3,6.3,1.1,43.2,45.1,3,5
1693009870,353.8,6.8,15.9,6.9,30.3,36.8,2,3
1693009871,701.0,27.5,2.1,0.1,4.6,4.7,1,1
1693009872,303.8,19.5,6.1,3.5,17.1,18.0,2,2
1693009873,454.0,0.3,27.1,14.1,38.9,39.3,2,4
1693009874,921.3,4.5,8.2,1.0,30.5,33.2,2,3
1693009875,554.1,31.5,2.8,1.3,3.5,3.6,1,1
1693009876,300.4,28.6,4.5,2.4,14.5,16.0,1,2
1693009877,440.6,52.2,5.7,6.3,40.4,42.3,3,4
1693009878,500.7,26.5,5.2,2.7,25.9,27.4,2,3
1693009879,280.4,8.6,12.3,10.4,27.9,34.0,2,3
1693009880,440.6,37.2,4.4,3.4,15.6,15.9,2,2
1693009881,727.7,8.4,7.7,0.4,43.1,47.2,3,5
1693009882,600.8,14.8,3.7,2.9,8.9,9.2,1,1
1693009883,250.3,25.4,2.4,0.6,5.0,5.3,1,1
1693009884,694.3,17.7,2.9,0.3,18.7,19.1,2,2
1693009885,714.3,42.6,3.5,1.8,24.4,24.9,2,3
1693009886,273.7,13.1,8.6,5.3,16.2,17.1,2,2
1693009887,567.4,0.4,17.1,7.6,44.1,44.6,3,5
1693009888,547.4,6.4,8.7,2.2,18.0,18.4,2,2
1693009889,654.2,36.1,1.9,0.2,3.9,4.1,1,1
1693009890,190.3,27.5,0.9,0.7,13.5,16.3,1,2
1693009891,1121.5,20.0,47.3,9.2,54.7,60.2,3,7
1693009892,647.5,51.5,5.4,5.1,56.6,60.0,3,7
1693009893,433.9,11.8,7.5,1.0,17.0,20.5,2,2
1693009894,1121.5,20.0,47.3,9.2,54.7,60.2,3,7
1693009895,727.7,1.0,18.5,16.2,39.9,41.7,2,4
1693009896,654.2,34.3,9.3,0.5,37.0,39.3,2,4
1693009897,721.0,14.8,7.2,1.0,25.2,31.9,2,3
1693009898,734.3,22.7,9.5,4.8,30.6,32.3,2,3
1693009899,847.8,39.7,6.4,1.8,37.8,42.5,2,4
1693009900,948.0,14.8,19.4,2.6,60.8,75.5,3,8
1693009901,400.5,50.8,1.6,0.7,35.9,48.3,2,3
1693009902,948.0,14.8,19.4,2.6,60.8,75.5,3,8
1693009903,948.0,14.8,19.4,2.6,60.8,75.5,3,8
1693009904,847.8,39.7,6.4,1.8,37.8,42.5,2,4
1693009905,163.6,71.5,0.3,0.0,10.1,14.0,1,1
1693009906,680.9,37.2,10.8,2.5,56.4,75.7,3,7
1693009907,567.4,80.1,1.2,0.2,17.4,17.8,2,2
1693009908,680.9,37.2,10.8,2.5,56.4,75.7,3,7
1693009909,634.2,24.7,4.7,0.5,22.8,24.9,2,2
1693009910,680.9,37.2,10.8,2.5,56.4,75.7,3,7
1693009911,847.8,39.7,6.4,1.8,37.8,42.5,2,4
1693009912,680.9,37.2,10.8,2.5,56.4,75.7,3,7
1693009913,680.9,30.0,5.7,2.5,30.9,32.2,2,3
1693009914,460.6,94.4,2.1,3.0,40.1,55.2,2,4
1693009915,847.8,39.7,6.4,1.8,37.8,42.5,2,4
1693009916,721.0,10.9,9.7,1.3,31.8,37.5,2,3
1693009917,250.3,85.8,0.3,0.4,21.7,29.1,2,2
1693009918,560.8,81.5,1.2,0.2,14.1,14.5,1,2
1693009919,190.3,32.5,0.6,1.2,13.8,17.4,1,2
1693009920,188.6,36.8,0.2,0.5,12.4,14.9,1,2
1693009921,201.9,24.0,2.4,2.0,11.1,14.8,1,1
1693009922,290.4,17.9,2.7,0.7,6.6,7.0,1,1
1693009923,310.4,15.6,6.3,2.4,12.8,18.4,1,2
1693009924,654.2,23.6,9.1,5.5,25.9,29.3,2,3
1693009925,203.6,17.5,8.2,8.9,17.0,23.1,2,2
1693009926,253.7,25.0,5.7,5.7,10.4,16.7,1,1
1693009927,195.3,26.5,1.1,0.5,15.5,21.2,2,2
1693009928,353.8,6.8,15.9,6.9,30.3,36.8,2,3
1693009929,193.6,26.5,1.3,1.0,17.0,24.1,2,2
1693009930,220.3,24.7,2.6,0.8,8.0,19.5,1,1
1693009931,217.0,25.8,2.4,0.4,8.6,18.9,1,1
1693009932,208.6,22.4,3.9,2.4,11.8,16.3,1,1
1693009933,188.6,36.8,0.2,0.5,12.4,14.9,1,2
1693009934,190.3,23.6,1.0,0.3,13.6,17.6,1,2
1693009935,186.9,31.1,0.3,0.4,14.7,19.3,1,2
1693009936,200.3,29.0,1.5,2.1,13.7,17.7,1,2
1693009937,200.3,29.0,1.5,2.1,13.7,17.7,1,2
1693009938,195.3,26.5,5.0,4.1,16.7,22.2,2,2
1693009939,186.9,29.3,0.4,0.4,12.6,15.4,1,2
1693009940,190.3,32.5,0.6,1.2,13.8,17.4,1,2
1693009941,380.5,15.2,10.0,1.8,12.7,24.4,1,2
1693009942,191.9,26.8,3.2,3.1,13.6,18.8,1,2
1693009943,300.4,18.6,8.9,6.4,12.5,19.5,1,2
1693009944,190.3,32.5,0.6,1.2,13.8,17.4,1,2
1693009945,280.4,18.8,5.9,1.7,3.8,5.5,1,1
1693009946,393.9,65.8,7.3,8.5,44.2,55.2,3,5
1693009947,494.0,10.1,32.2,31.5,17.4,21.2,2,2
1693009948,260.4,11.4,7.7,4.0,9.3,10.5,1,1
1693009949,303.8,17.0,8.0,2.5,3.3,5.0,1,1
1693009950,367.2,19.3,14.9,10.0,9.8,12.3,1,1
1693009951,247.0,12.0,9.9,6.7,2.7,4.7,1,1
1693009952,267.0,15.7,10.0,5.6,8.4,9.8,1,1
1693009953,283.7,26.1,8.3,5.3,5.2,7.4,1,1
1693009954,200.3,20.0,1.9,0.3,0.6,1.4,1,1
1693009955,587.5,3.6,13.7,3.1,23.5,31.6,2,2
1693009956,237.0,14.3,5.4,1.4,1.9,3.4,1,1
1693009957,680.9,8.8,25.0,17.2,42.1,43.9,3,5
1693009958,514.0,23.3,8.9,4.1,42.5,46.1,3,5
1693009959,514.0,4.1,26.7,18.1,59.2,60.0,3,8
1693009960,660.9,9.1,12.5,5.2,33.2,35.8,2,3
1693009961,480.7,12.9,8.2,4.4,13.6,14.6,1,2
1693009962,1161.6,0.4,39.8,35.3,44.4,45.7,3,5
1693009963,1201.6,0.7,39.4,22.2,82.1,84.9,4,10
1693009964,821.1,5.0,30.9,13.1,84.5,86.8,4,10
1693009965,727.7,7.9,27.4,15.7,75.0,76.1,4,10
1693009966,627.5,9.8,12.0,3.4,24.7,25.0,2,3
1693009967,400.5,24.3,5.3,1.5,12.2,14.4,1,2
1693009968,480.7,17.4,12.3,8.1,28.4,31.0,2,3
1693009969,907.9,1.5,38.0,23.1,91.4,93.5,4,10
1693009970,467.3,22.9,7.4,3.5,14.6,15.8,1,2
1693009971,1348.5,0.0,52.1,66.8,99.6,100.9,4,10
